datetime,open,high,low,close,volume
2025-12-15 14:55:00+00:00,484.989990234375,485.42999267578125,484.989990234375,485.3949890136719,41854
2025-12-15 15:00:00+00:00,485.3500061035156,485.3500061035156,485.1099853515625,485.3299865722656,38282
2025-12-15 15:05:00+00:00,485.30999755859375,485.42498779296875,485.2900085449219,485.3299865722656,20787
2025-12-15 15:10:00+00:00,485.3399963378906,485.45001220703125,485.19000244140625,485.19000244140625,32515
2025-12-15 15:15:00+00:00,485.2099914550781,485.3999938964844,485.1199951171875,485.1700134277344,18291
2025-12-15 15:20:00+00:00,485.17999267578125,485.239990234375,484.93499755859375,485.17999267578125,28967
2025-12-15 15:25:00+00:00,485.1700134277344,485.3299865722656,484.989990234375,485.2200012207031,31848
2025-12-15 15:30:00+00:00,485.2699890136719,485.30999755859375,484.94000244140625,484.95001220703125,33374
2025-12-15 15:35:00+00:00,484.9100036621094,485.3399963378906,484.8500061035156,485.32000732421875,39224
2025-12-15 15:40:00+00:00,485.3399963378906,485.3699951171875,484.94000244140625,484.989990234375,30798
2025-12-15 15:45:00+00:00,484.989990234375,485.3299865722656,484.989990234375,485.2699890136719,72435
2025-12-15 15:50:00+00:00,485.25,485.6199951171875,485.07000732421875,485.1499938964844,124218
2025-12-15 15:55:00+00:00,485.1700134277344,485.4700012207031,485.1000061035156,485.1499938964844,366432
2025-12-16 09:30:00+00:00,484.4549865722656,485.4800109863281,484.3900146484375,484.8599853515625,307866
2025-12-16 09:35:00+00:00,484.8900146484375,485.3500061035156,484.5199890136719,484.6499938964844,139949
2025-12-16 09:40:00+00:00,484.6199951171875,484.6300048828125,483.6499938964844,484.0,97573
2025-12-16 09:45:00+00:00,483.989990234375,484.82000732421875,483.6099853515625,484.6700134277344,150450
2025-12-16 09:50:00+00:00,484.6000061035156,485.44000244140625,484.5299987792969,484.6000061035156,215233
2025-12-16 09:55:00+00:00,484.6000061035156,485.1000061035156,484.4100036621094,484.6499938964844,83015
2025-12-16 10:00:00+00:00,484.69000244140625,484.739990234375,483.4800109863281,483.9100036621094,122171
2025-12-16 10:05:00+00:00,483.95001220703125,484.9209899902344,483.69000244140625,484.3752136230469,96984
2025-12-16 10:10:00+00:00,484.32000732421875,484.3999938964844,483.5400085449219,483.8500061035156,56658
2025-12-16 10:15:00+00:00,483.7699890136719,483.9800109863281,482.9800109863281,483.239990234375,64323
2025-12-16 10:20:00+00:00,483.2200012207031,483.2799987792969,482.3500061035156,482.4100036621094,71814
2025-12-16 10:25:00+00:00,482.4100036621094,482.9200134277344,482.0199890136719,482.75,89194
2025-12-16 10:30:00+00:00,482.7099914550781,483.5299987792969,482.6099853515625,483.20001220703125,55147
2025-12-16 10:35:00+00:00,483.2300109863281,483.54998779296875,482.760009765625,483.3699951171875,45934
2025-12-16 10:40:00+00:00,483.3800048828125,483.57000732421875,482.9599914550781,483.57000732421875,61426
2025-12-16 10:45:00+00:00,483.510009765625,484.010009765625,483.510009765625,483.70001220703125,49483
2025-12-16 10:50:00+00:00,483.760009765625,483.95001220703125,483.1499938964844,483.9100036621094,29748
2025-12-16 10:55:00+00:00,483.8699951171875,484.1499938964844,483.3800048828125,483.6600036621094,53882
2025-12-16 11:00:00+00:00,483.6700134277344,483.8212890625,483.3299865722656,483.4599914550781,49802
2025-12-16 11:05:00+00:00,483.45001220703125,483.5400085449219,483.0400085449219,483.30999755859375,78907
2025-12-16 11:10:00+00:00,483.3599853515625,483.44000244140625,482.9100036621094,483.0450134277344,36689
2025-12-16 11:15:00+00:00,483.0299987792969,483.20001220703125,482.5799865722656,483.0,80784
2025-12-16 11:20:00+00:00,482.9700012207031,483.1099853515625,482.69000244140625,482.7799987792969,28204
2025-12-16 11:25:00+00:00,482.7200012207031,482.7900085449219,482.4800109863281,482.6700134277344,30876
2025-12-16 11:30:00+00:00,482.6600036621094,482.8916015625,482.4200134277344,482.739990234375,34361
2025-12-16 11:35:00+00:00,482.760009765625,482.8399963378906,482.1499938964844,482.5299987792969,47007
2025-12-16 11:40:00+00:00,482.6099853515625,482.6499938964844,482.19000244140625,482.5799865722656,41835
2025-12-16 11:45:00+00:00,482.5799865722656,482.8900146484375,482.3900146484375,482.8800048828125,51658
2025-12-16 11:50:00+00:00,482.8999938964844,483.1700134277344,482.1510009765625,482.31298828125,45303
2025-12-16 11:55:00+00:00,482.32000732421875,482.8599853515625,482.20001220703125,482.6700134277344,28834
2025-12-16 12:00:00+00:00,482.6700134277344,482.8800048828125,482.42999267578125,482.75,37793
2025-12-16 12:05:00+00:00,482.7699890136719,483.1098937988281,482.6600036621094,482.6600036621094,31669
2025-12-16 12:10:00+00:00,482.6300048828125,482.989990234375,482.3370056152344,482.9200134277344,42552
2025-12-16 12:15:00+00:00,482.989990234375,483.1600036621094,482.9200134277344,483.07501220703125,32515
2025-12-16 12:20:00+00:00,483.0299987792969,483.05999755859375,482.5199890136719,482.54998779296875,36012
2025-12-16 12:25:00+00:00,482.5199890136719,482.5199890136719,481.94000244140625,482.1700134277344,64679
2025-12-16 12:30:00+00:00,482.1300048828125,482.55999755859375,482.1300048828125,482.4700012207031,30509
2025-12-16 12:35:00+00:00,482.4800109863281,482.6199951171875,481.82000732421875,482.0,50699
2025-12-16 12:40:00+00:00,481.9700012207031,481.9750061035156,481.29998779296875,481.5249938964844,48755
2025-12-16 12:45:00+00:00,481.57000732421875,481.8500061035156,481.4599914550781,481.55499267578125,21105
2025-12-16 12:50:00+00:00,481.5299987792969,481.5299987792969,481.1600036621094,481.32000732421875,22509
2025-12-16 12:55:00+00:00,481.3900146484375,481.4599914550781,480.79998779296875,480.8900146484375,97947
2025-12-16 13:00:00+00:00,480.8500061035156,481.04998779296875,480.4200134277344,480.92999267578125,178886
2025-12-16 13:05:00+00:00,480.989990234375,481.05999755859375,480.3299865722656,480.739990234375,51634
2025-12-16 13:10:00+00:00,480.69000244140625,480.94000244140625,480.4419860839844,480.94000244140625,37597
2025-12-16 13:15:00+00:00,480.8900146484375,480.94000244140625,480.5,480.6300048828125,25567
2025-12-16 13:20:00+00:00,480.6400146484375,480.9800109863281,480.58099365234375,480.9800109863281,25314
2025-12-16 13:25:00+00:00,480.9800109863281,481.0899963378906,480.739990234375,480.8299865722656,30530
2025-12-16 13:30:00+00:00,480.875,481.44000244140625,480.875,481.44000244140625,35176
2025-12-16 13:35:00+00:00,481.42999267578125,481.9100036621094,481.3099060058594,481.7900085449219,61303
2025-12-16 13:40:00+00:00,481.8399963378906,482.2300109863281,481.8399963378906,482.1300048828125,36538
2025-12-16 13:45:00+00:00,482.18499755859375,482.510009765625,482.1700134277344,482.3699951171875,30762
2025-12-16 13:50:00+00:00,482.3999938964844,482.6400146484375,482.07000732421875,482.07000732421875,30489
2025-12-16 13:55:00+00:00,482.1000061035156,482.1400146484375,481.8399963378906,482.0899963378906,26976
2025-12-16 14:00:00+00:00,482.010009765625,482.010009765625,480.97540283203125,480.97540283203125,32429
2025-12-16 14:05:00+00:00,480.95001220703125,481.2200012207031,480.8399963378906,481.0899963378906,43274
2025-12-16 14:10:00+00:00,481.1000061035156,481.17498779296875,480.6700134277344,480.6990051269531,42333
2025-12-16 14:15:00+00:00,480.69000244140625,480.80999755859375,480.55999755859375,480.6700134277344,20613
2025-12-16 14:20:00+00:00,480.6300048828125,481.0849914550781,480.6000061035156,480.989990234375,29428
2025-12-16 14:25:00+00:00,480.95001220703125,481.32769775390625,480.54998779296875,481.2900085449219,94773
2025-12-16 14:30:00+00:00,481.2900085449219,481.5899963378906,481.25,481.5299987792969,32734
2025-12-16 14:35:00+00:00,481.5,481.75,481.2900085449219,481.4700012207031,63833
2025-12-16 14:40:00+00:00,481.45001220703125,481.739990234375,481.2506103515625,481.6099853515625,77775
2025-12-16 14:45:00+00:00,481.6199951171875,481.67999267578125,481.29998779296875,481.4700012207031,80085
2025-12-16 14:50:00+00:00,481.4200134277344,481.9713134765625,481.3800048828125,481.6000061035156,65341
2025-12-16 14:55:00+00:00,481.5799865722656,481.5799865722656,481.2900085449219,481.44000244140625,72904
2025-12-16 15:00:00+00:00,481.45001220703125,482.0,481.30999755859375,481.9599914550781,81453
2025-12-16 15:05:00+00:00,481.9700012207031,482.260009765625,481.8299865722656,482.1400146484375,35041
2025-12-16 15:10:00+00:00,482.1199951171875,482.25,481.8299865722656,481.875,68362
2025-12-16 15:15:00+00:00,481.8500061035156,482.1199951171875,481.8500061035156,482.0799865722656,55607
2025-12-16 15:20:00+00:00,482.1000061035156,482.4200134277344,482.0400085449219,482.3999938964844,31826
2025-12-16 15:25:00+00:00,482.42498779296875,482.45001220703125,482.19000244140625,482.42999267578125,29099
2025-12-16 15:30:00+00:00,482.4100036621094,482.92999267578125,482.4100036621094,482.889892578125,48356
2025-12-16 15:35:00+00:00,482.8500061035156,483.1499938964844,482.7699890136719,482.82000732421875,42967
2025-12-16 15:40:00+00:00,482.80999755859375,482.8949890136719,482.6099853515625,482.7300109863281,38648
2025-12-16 15:45:00+00:00,482.739990234375,482.760009765625,482.3699951171875,482.6000061035156,56071
2025-12-16 15:50:00+00:00,482.6000061035156,482.9700012207031,482.4800109863281,482.5,143861
2025-12-16 15:55:00+00:00,482.4599914550781,482.79998779296875,481.9200134277344,481.9700012207031,309823
2025-12-17 09:30:00+00:00,482.80999755859375,484.010009765625,482.4823913574219,483.5299987792969,267133
2025-12-17 09:35:00+00:00,483.54998779296875,483.92999267578125,483.260009765625,483.510009765625,157936
2025-12-17 09:40:00+00:00,483.4700012207031,483.8900146484375,483.07000732421875,483.44000244140625,141609
2025-12-17 09:45:00+00:00,483.4700012207031,483.8800048828125,483.1700134277344,483.82000732421875,200534
2025-12-17 09:50:00+00:00,483.8299865722656,484.2799987792969,483.6000061035156,483.82000732421875,104218
2025-12-17 09:55:00+00:00,483.79998779296875,484.6400146484375,483.6099853515625,484.42999267578125,106411
2025-12-17 10:00:00+00:00,484.3999938964844,484.5199890136719,483.92999267578125,484.2699890136719,83051
2025-12-17 10:05:00+00:00,484.30999755859375,484.7900085449219,483.75,483.8900146484375,129361
2025-12-17 10:10:00+00:00,483.9800109863281,484.3299865722656,483.7900085449219,484.17999267578125,143494
2025-12-17 10:15:00+00:00,484.19000244140625,484.2799987792969,483.6000061035156,483.6300048828125,121171
2025-12-17 10:20:00+00:00,483.6099853515625,484.25,483.4100036621094,483.7699890136719,112770
2025-12-17 10:25:00+00:00,483.7699890136719,484.0,483.3999938964844,483.760009765625,85901
2025-12-17 10:30:00+00:00,483.739990234375,483.8900146484375,483.1400146484375,483.1499938964844,75395
2025-12-17 10:35:00+00:00,483.1300048828125,483.17999267578125,482.5,482.7699890136719,88650
2025-12-17 10:40:00+00:00,482.739990234375,482.94000244140625,481.95001220703125,482.32000732421875,73591
2025-12-17 10:45:00+00:00,482.32000732421875,482.3699951171875,481.7699890136719,482.05499267578125,130270
2025-12-17 10:50:00+00:00,481.989990234375,482.0899963378906,481.20001220703125,481.20001220703125,163160
2025-12-17 10:55:00+00:00,481.20001220703125,481.3299865722656,480.80999755859375,481.14630126953125,169460
2025-12-17 11:00:00+00:00,481.1199951171875,481.6000061035156,480.94000244140625,481.4549865722656,104464
2025-12-17 11:05:00+00:00,481.44500732421875,481.8599853515625,481.3500061035156,481.5,80589
2025-12-17 11:10:00+00:00,481.4200134277344,481.75,480.70001220703125,480.75030517578125,100687
2025-12-17 11:15:00+00:00,480.69000244140625,481.6700134277344,480.6199951171875,481.4150085449219,81439
2025-12-17 11:20:00+00:00,481.3900146484375,481.9200134277344,481.20001220703125,481.5400085449219,42583
2025-12-17 11:25:00+00:00,481.4800109863281,481.7900085449219,481.1099853515625,481.2716064453125,38264
2025-12-17 11:30:00+00:00,481.1700134277344,481.2250061035156,480.8699951171875,481.010009765625,39559
2025-12-17 11:35:00+00:00,480.9700012207031,481.510009765625,480.7699890136719,481.0400085449219,43401
2025-12-17 11:40:00+00:00,481.0799865722656,481.4800109863281,480.80999755859375,481.239990234375,57885
2025-12-17 11:45:00+00:00,481.2200012207031,481.5,480.8800048828125,481.1000061035156,42347
2025-12-17 11:50:00+00:00,481.07000732421875,481.239990234375,480.489990234375,480.8699951171875,84076
2025-12-17 11:55:00+00:00,480.82000732421875,481.3500061035156,480.6000061035156,481.3500061035156,36332
2025-12-17 12:00:00+00:00,481.3500061035156,481.42999267578125,480.5400085449219,480.7300109863281,44336
2025-12-17 12:05:00+00:00,480.7300109863281,481.19000244140625,480.6499938964844,480.6549987792969,53915
2025-12-17 12:10:00+00:00,480.64801025390625,481.20001220703125,480.6099853515625,480.6499938964844,32474
2025-12-17 12:15:00+00:00,480.6600036621094,481.44000244140625,480.57000732421875,481.1199951171875,115297
2025-12-17 12:20:00+00:00,481.07000732421875,481.6499938964844,481.07000732421875,481.64129638671875,41445
2025-12-17 12:25:00+00:00,481.6400146484375,481.8299865722656,481.0,481.1300048828125,61528
2025-12-17 12:30:00+00:00,481.04998779296875,481.69000244140625,481.04998779296875,481.3299865722656,49712
2025-12-17 12:35:00+00:00,481.25,481.44000244140625,480.9599914550781,480.9599914550781,25539
2025-12-17 12:40:00+00:00,480.92999267578125,481.3699951171875,480.79998779296875,480.8800048828125,36490
2025-12-17 12:45:00+00:00,480.9100036621094,480.9100036621094,480.4700012207031,480.68499755859375,43616
2025-12-17 12:50:00+00:00,480.6600036621094,480.8949890136719,480.4800109863281,480.55999755859375,59590
2025-12-17 12:55:00+00:00,480.6000061035156,480.9800109863281,480.54998779296875,480.8800048828125,26331
2025-12-17 13:00:00+00:00,480.8800048828125,481.4700012207031,480.8800048828125,481.260009765625,37635
2025-12-17 13:05:00+00:00,481.25,481.489990234375,481.07000732421875,481.1700134277344,42225
2025-12-17 13:10:00+00:00,481.1000061035156,481.12530517578125,480.5199890136719,480.54010009765625,37420
2025-12-17 13:15:00+00:00,480.5,480.6099853515625,480.30999755859375,480.32000732421875,56618
2025-12-17 13:20:00+00:00,480.3599853515625,480.6300048828125,480.260009765625,480.54998779296875,35582
2025-12-17 13:25:00+00:00,480.5299987792969,480.6400146484375,480.30999755859375,480.3399963378906,19411
2025-12-17 13:30:00+00:00,480.3299865722656,480.3500061035156,480.05999755859375,480.3399963378906,24977
2025-12-17 13:35:00+00:00,480.3500061035156,480.6099853515625,480.1499938964844,480.2200012207031,26090
2025-12-17 13:40:00+00:00,480.17999267578125,480.3399963378906,479.7900085449219,480.17999267578125,45519
2025-12-17 13:45:00+00:00,480.1499938964844,480.3599853515625,479.8900146484375,480.05999755859375,37385
2025-12-17 13:50:00+00:00,479.8999938964844,480.17999267578125,479.8500061035156,480.010009765625,58263
2025-12-17 13:55:00+00:00,479.989990234375,480.19000244140625,479.9700012207031,480.17999267578125,40447
2025-12-17 14:00:00+00:00,480.17999267578125,480.260009765625,479.8800048828125,480.0799865722656,34174
2025-12-17 14:05:00+00:00,480.1000061035156,480.2200012207031,479.94000244140625,480.0799865722656,60380
2025-12-17 14:10:00+00:00,480.07000732421875,480.3399963378906,479.95001220703125,480.2300109863281,51370
2025-12-17 14:15:00+00:00,480.25,480.55999755859375,480.2300109863281,480.3800048828125,47041
2025-12-17 14:20:00+00:00,480.3999938964844,480.5,480.0899963378906,480.4599914550781,55038
2025-12-17 14:25:00+00:00,480.4200134277344,480.5400085449219,480.260009765625,480.44000244140625,31509
2025-12-17 14:30:00+00:00,480.4200134277344,480.6600036621094,480.30999755859375,480.3399963378906,34580
2025-12-17 14:35:00+00:00,480.3299865722656,480.6199951171875,480.19000244140625,480.55999755859375,45674
2025-12-17 14:40:00+00:00,480.6000061035156,480.6499938964844,480.3800048828125,480.45001220703125,37836
2025-12-17 14:45:00+00:00,480.4200134277344,480.6700134277344,480.4100036621094,480.65509033203125,37205
2025-12-17 14:50:00+00:00,480.6700134277344,480.79998779296875,480.5199890136719,480.6700134277344,62157
2025-12-17 14:55:00+00:00,480.67999267578125,480.7799987792969,480.6099853515625,480.69000244140625,35274
2025-12-17 15:00:00+00:00,480.739990234375,480.8299865722656,480.3399963378906,480.3699951171875,56210
2025-12-17 15:05:00+00:00,480.3999938964844,480.4200134277344,480.1778869628906,480.3399963378906,44606
2025-12-17 15:10:00+00:00,480.3599853515625,480.55999755859375,480.32000732421875,480.5199890136719,17133
2025-12-17 15:15:00+00:00,480.51129150390625,480.7099914550781,480.4700012207031,480.54998779296875,23392
2025-12-17 15:20:00+00:00,480.55999755859375,480.6099853515625,480.3500061035156,480.3699951171875,34978
2025-12-17 15:25:00+00:00,480.3699951171875,480.3699951171875,480.04998779296875,480.239990234375,96412
2025-12-17 15:30:00+00:00,480.2349853515625,480.364990234375,479.8399963378906,480.27239990234375,69531
2025-12-17 15:35:00+00:00,480.25,480.2799987792969,479.9599914550781,479.9700012207031,63083
2025-12-17 15:40:00+00:00,479.95001220703125,480.3699951171875,479.93499755859375,480.2900085449219,36390
2025-12-17 15:45:00+00:00,480.29998779296875,480.4700012207031,480.0950012207031,480.4700012207031,79392
2025-12-17 15:50:00+00:00,480.4599914550781,480.489990234375,479.7300109863281,479.7699890136719,235097
2025-12-17 15:55:00+00:00,479.7699890136719,480.0199890136719,479.489990234375,479.7699890136719,294491
2025-12-18 09:30:00+00:00,482.4599914550781,483.9599914550781,482.4599914550781,483.239990234375,408033
2025-12-18 09:35:00+00:00,483.2300109863281,483.32000732421875,482.3900146484375,482.5299987792969,177419
2025-12-18 09:40:00+00:00,482.6000061035156,482.8500061035156,481.6000061035156,481.75,199445
2025-12-18 09:45:00+00:00,481.760009765625,482.1700134277344,481.2591857910156,481.5400085449219,153098
2025-12-18 09:50:00+00:00,481.55499267578125,482.7099914550781,481.5,482.6000061035156,98060
2025-12-18 09:55:00+00:00,482.5199890136719,483.05999755859375,482.2799987792969,482.8999938964844,89166
2025-12-18 10:00:00+00:00,482.8800048828125,483.3699951171875,482.80999755859375,483.2699890136719,159266
2025-12-18 10:05:00+00:00,483.29998779296875,483.5400085449219,482.760009765625,482.8500061035156,98462
2025-12-18 10:10:00+00:00,482.95001220703125,482.9599914550781,482.1700134277344,482.42999267578125,84823
2025-12-18 10:15:00+00:00,482.42999267578125,482.5799865722656,481.7900085449219,482.1700134277344,87864
2025-12-18 10:20:00+00:00,482.1600036621094,483.0299987792969,481.80999755859375,482.9700012207031,79963
2025-12-18 10:25:00+00:00,482.94000244140625,483.2099914550781,482.8399963378906,483.19000244140625,86197
2025-12-18 10:30:00+00:00,483.20001220703125,483.3500061035156,482.8800048828125,483.3500061035156,82295
2025-12-18 10:35:00+00:00,483.3550109863281,484.17999267578125,483.2300109863281,483.9200134277344,172192
2025-12-18 10:40:00+00:00,483.9700012207031,484.5899963378906,483.8599853515625,484.5899963378906,88530
2025-12-18 10:45:00+00:00,484.6099853515625,484.6310119628906,484.07000732421875,484.1400146484375,67686
2025-12-18 10:50:00+00:00,484.1000061035156,484.3599853515625,483.6099853515625,483.75,52527
2025-12-18 10:55:00+00:00,483.7300109863281,484.0199890136719,483.55999755859375,483.989990234375,49488
2025-12-18 11:00:00+00:00,483.9599914550781,484.3900146484375,483.8299865722656,484.3695983886719,64500
2025-12-18 11:05:00+00:00,484.3699951171875,484.5899963378906,484.2699890136719,484.3900146484375,57765
2025-12-18 11:10:00+00:00,484.3999938964844,484.42999267578125,483.9599914550781,483.989990234375,100987
2025-12-18 11:15:00+00:00,484.0199890136719,484.29998779296875,483.989990234375,484.0199890136719,50679
2025-12-18 11:20:00+00:00,484.05999755859375,484.2950134277344,483.864990234375,484.05999755859375,37373
2025-12-18 11:25:00+00:00,484.1199951171875,484.25,483.5899963378906,483.8800048828125,40848
2025-12-18 11:30:00+00:00,483.8599853515625,484.1099853515625,483.79998779296875,483.80999755859375,44046
2025-12-18 11:35:00+00:00,483.7900085449219,484.4200134277344,483.7900085449219,484.20001220703125,68545
2025-12-18 11:40:00+00:00,484.2300109863281,484.30999755859375,483.9800109863281,483.9800109863281,28908
2025-12-18 11:45:00+00:00,483.92999267578125,484.0299987792969,483.4750061035156,483.4800109863281,47246
2025-12-18 11:50:00+00:00,483.489990234375,483.57000732421875,483.2300109863281,483.3399963378906,34896
2025-12-18 11:55:00+00:00,483.3500061035156,483.4700012207031,482.67999267578125,482.7900085449219,57179
2025-12-18 12:00:00+00:00,482.79998779296875,482.864990234375,482.3900146484375,482.3999938964844,45212
2025-12-18 12:05:00+00:00,482.4200134277344,482.42999267578125,480.989990234375,480.989990234375,161371
2025-12-18 12:10:00+00:00,480.989990234375,481.1300048828125,480.29998779296875,480.5400085449219,154128
2025-12-18 12:15:00+00:00,480.5400085449219,480.6099853515625,479.7699890136719,480.2699890136719,128962
2025-12-18 12:20:00+00:00,480.239990234375,480.69000244140625,479.6499938964844,479.7099914550781,84570
2025-12-18 12:25:00+00:00,479.7149963378906,480.20001220703125,479.4100036621094,480.1499938964844,74737
2025-12-18 12:30:00+00:00,480.1199951171875,480.5199890136719,479.75,480.5199890136719,94791
2025-12-18 12:35:00+00:00,480.5,481.1199951171875,480.3999938964844,481.1099853515625,93752
2025-12-18 12:40:00+00:00,481.1600036621094,482.0,481.1600036621094,481.989990234375,80241
2025-12-18 12:45:00+00:00,482.0,482.2699890136719,481.3299865722656,481.4700012207031,45052
